1.326300000 1.862085698 3.562614673 1.112359136 4.208064938 1.412678686 2.271030805 3.950613583 3.627031601 4.600331850 2.892000406 3.970935979 4.929441678 2.593397096 2.807550928 3.101557309 3.452687743 2.158386526 2.198055914 2.734688049 3.904485883 0.761886097 0.901321657 3.838183833 3.511047726 0.922269715 2.924839545 4.656610508 1.617427042 1.263880700 3.393883617 3.965987238 4.030998902 0.826347177 2.088521298 4.088549851 1.184148662 2.780984954 2.865399651 4.773819801 3.539372852
1.341490000 1.786557677 2.354765579 1.047928545 2.268973609 4.637776935 3.793193857 2.859701836 4.361057749 3.592485464 2.594441244 2.890111636 2.844246361 4.742285973 2.235699626 1.873490165 4.032543024 2.171873699 4.111122008 3.100066985 4.479720019 1.485752296 1.010758059 1.610802892 0.828693036 3.529016022 2.448116289 4.071938776 2.178958100 2.114168621 4.976621225 2.227999630 4.837369574 2.846538335 3.413201463 4.154079074 4.700800400 3.597879309 4.681148171 3.215494381 3.972672293
1.330340000 1.826187439 3.037997085 4.719516591 1.502279680 3.644736216 3.575727216 1.337685825 2.380346788 4.503771400 1.334796063 0.880912526 2.444297686 4.265190968 2.496903992 4.155167694 1.808565953 2.974218374 0.807133264 1.231275392 1.034480265 3.874842797 3.877273245 3.533108499 2.697602312 4.768872788 0.836089006 3.540757389 4.199852841 2.105972452 2.105588335 2.615278281 3.757999112 3.161657511 4.996056360 3.339641860 2.548468363 4.417111447 1.375553871 4.363320036 2.988546138
1.356530000 1.739224557 4.412803792 2.220679787 3.132737509 1.327124001 4.759890260 2.882082371 3.663430380 4.531524442 2.679071938 1.611307717 3.193739647 3.578735197 2.058000000 4.504374859 3.715453218 3.713751910 4.154632528 3.904679655 3.369914289 3.859715560 3.096567716 3.704606536 4.974341866 1.875135602 3.273867316 4.446158229 2.902753914 3.934644732 1.176007252 3.899025983 1.018925533 4.379307887 3.280298197 3.916281461 3.179921660 3.769314904 0.849544243 2.508178724 0.912271552
1.301900000 1.955828713 2.790669497 0.798176830 1.231750364 1.977843691 2.393930286 4.738125577 1.364743305 3.391665203 2.288783712 2.934966724 2.087181828 3.132727448 1.505792412 4.800310386 3.551120384 1.384334452 4.374561981 0.994023829 3.021046585 2.190576464 3.425237764 1.828001309 3.054442693 1.387527393 4.503052392 1.987230867 1.378176913 4.433940389 4.109902779 3.641511526 1.564076047 2.178405654 2.754888467 4.007164882 0.702068544 4.064681844 1.370574913 0.769474760 1.395958950 
1.336750000 1.768437289 2.729290692 3.329810691 3.472018090 1.658670548 3.954324103 4.016679612 1.608847120 4.580460451 3.423813953 1.450472952 3.275531638 2.575154002 2.801063441 4.584591641 1.209335854 2.287166099 4.524354551 3.322191855 1.743967486 3.153377459 2.999189004 3.466669047 3.113950959 3.005776453 1.886663645 1.245135108 1.722893930 3.253912052 4.858159810 4.806667329 1.654105117 3.437324449 0.856914592 2.839171361 4.887140704 1.937406931 4.749836398 0.948643535 3.830981408
1.320000000 2.100044322 1.086676662 3.340686166 3.061327411 4.062325151 1.844298687 4.006965334 0.768809525 1.058010894 2.207709561 2.836965668 2.906751711 3.324394953 4.618805110 4.535815398 4.425161233 4.817546883 1.721558858 0.706309510 1.549492157 4.728820125 1.437979055 0.744085427 0.792275920 2.016522855 4.107536086 1.130482420 3.641407860 2.230344298 4.467828634 3.609324914 4.727868584 3.408595903 3.132224467 4.255955055 1.858921318 3.185357673 2.714115421 3.734104539 0.956272952
1.297150000 1.891963474 1.604867333 1.182559143 3.395573354 3.568079139 3.081981364 4.265422855 3.452044918 4.551961660 4.221736970 2.403364785 1.791521593 0.968526165 0.917855201 1.440442440 2.163557924 3.363544474 3.812787513 3.908866565 2.718384678 2.776509570 1.942398397 4.250155875 2.791776062 0.835382616 2.001810156 4.941108469 4.327673812 1.015916240 1.498964836 1.068696666 2.457641444 4.260031462 1.576172519 2.286005858 2.504613269 2.004608440 2.142842073 1.674155258 1.578497016
1.312110000 1.915200915 1.030173128 4.113694782 4.929927191 4.424294592 4.250959508 1.173445495 1.472447200 2.996768787 2.953524646 3.202039770 2.346242766 0.757488142 3.712503018 1.403336417 2.253594314 4.344448901 4.348406682 2.467337549 1.842196319 2.186460495 4.814995599 1.492845253 3.350374318 0.845085469 1.851231935 2.758354984 1.571748288 1.148079805 0.785955283 4.807108217 1.874274809 3.547856209 4.840121603 3.533985505 3.029707500 1.325299824 2.221873998 3.502228390 4.393042988
1.323190000 1.762505817 0.878049000 3.411182508 1.475174204 4.286511045 3.258796868 4.082814542 4.319049296 1.187852992 1.974893562 1.135676684 2.587608223 2.201430023 3.448092627 2.291989058 4.256681492 3.086218124 3.071184587 2.277389461 3.378592217 2.864771862 2.855929282 2.011177812 4.213450033 0.709255805 1.049507698 3.059951305 4.380493559 2.066817840 4.020972017 2.465483717 4.620332977 1.298768468 4.987125751 2.043692860 4.053981749 2.172777440 4.022097583 4.402929840 0.851238493 
1.325360000 1.949516396 3.078531766 3.658255762 3.946551822 4.795448529 2.329104068 3.649726280 3.747647872 4.421117560 3.098327024 1.687021796 1.656186991 1.339737023 3.196212134 2.899318007 2.687046838 1.635470577 1.900883222 4.820227250 2.152445795 0.910869336 3.248766616 2.964747380 2.300984142 3.818322290 1.413103252 2.427641273 2.700266038 2.657255347 4.115962253 2.080025633 0.916560333 4.802245552 4.389323923 3.083011298 3.530077430 2.126504046 1.343594517 4.337180398 1.371564327
1.322550000 1.942551287 2.133705449 2.689674180 0.803395251 2.443702757 3.842007955 0.951919132 1.389983957 4.391325990 2.465110554 3.623453215 0.872000057 4.298275615 3.423811890 1.207663249 3.775457515 1.379765400 3.219937278 4.426666045 1.900834427 1.419807401 3.514541829 0.811308301 4.620543442 3.009425781 2.330521446 1.331037729 1.651495630 4.207313596 1.832400094 4.824885589 4.680536695 1.777991934 1.214029166 1.116885968 3.903796668 4.719561720 2.518838570 3.986521827 4.194440800
1.334120000 1.873077042 3.253385845 4.352412059 2.324165466 4.942701997 0.989530675 2.078502095 1.575842878 3.840363035 3.455995985 1.276819869 4.624805983 0.924176647 1.786573549 1.423389669 2.109090083 3.731387656 1.924936671 2.525986435 4.435149626 0.880065327 1.543053281 4.531911581 3.954424634 3.909065215 4.485448681 3.251523004 3.869851519 4.931004801 0.880872947 4.516626018 1.966391547 1.867730262 2.576642189 1.880845792 1.908041576 3.694634557 4.513849767 4.761919201 4.243885893
1.338600000 1.681900132 3.878308931 1.112747897 3.620632706 4.858853699 2.004007496 2.464284259 4.244748551 4.518210025 1.175102119 3.236882121 3.390247085 4.076612324 1.188114103 4.616353340 4.987798853 3.676931645 1.823229196 2.684046388 3.415484302 0.786024826 4.312820259 3.235108491 2.815006882 3.025248648 3.897991410 1.199671992 0.888290023 3.434661872 3.636280593 1.307887466 4.384390387 4.379437749 2.280363355 1.461484758 2.207766900 2.493816447 3.398025974 3.214850352 4.062472814
1.335310000 1.792217778 0.776710045 4.605145090 1.525805147 0.761829438 4.579515821 2.535435483 4.107128148 0.778325639 1.672417693 4.490006727 2.764613633 2.387284751 2.663019352 1.205189893 2.264724357 4.353355597 2.679052040 3.824731525 4.076801178 3.158909868 2.984568613 3.280565439 2.121837445 2.945444636 2.481844583 4.710412715 2.645989426 1.705264267 1.875464895 3.998063351 3.584674354 3.772905809 4.843028272 3.308183555 0.878145117 4.930519223 1.431732778 4.538882354 4.026102602 
1.339580000 1.829791643 2.466925095 0.855165679 4.380349320 2.033179527 3.859934225 1.722122094 2.737310985 3.456108977 1.991488543 4.129527747 3.808149759 2.083086343 1.785924978 1.224231159 4.985008947 2.896353536 1.134308809 3.718383275 3.069086748 4.203853459 3.304277169 1.596098257 2.585776060 2.652931404 2.821407589 3.110685525 4.679713231 1.569550696 4.798541156 2.355481725 2.124443738 3.544439143 4.959878193 1.033374830 3.866532070 3.786869839 4.949458855 4.850055708 1.871067895
1.318480000 1.854734108 3.715304029 4.001400010 2.672742059 1.413303461 3.884990304 1.640479499 1.855669669 2.861687778 3.053616550 1.095772874 3.404298365 4.511368914 4.074729157 4.602427075 2.817383904 1.118281479 4.307036010 2.603608889 0.787459228 1.764624500 1.137751221 4.598439416 3.300673042 1.692705119 2.496363350 2.525502894 3.443362475 4.510053384 3.067845522 3.774420047 1.799388709 4.302117529 0.892293275 0.740061317 1.205526706 2.845880025 3.431879745 1.121239975 3.785646768
1.296640000 1.977637493 4.977982105 1.021150727 2.725102785 4.113818261 2.812435772 2.348024883 2.912797676 3.684753746 2.977202366 4.100084746 3.365152424 2.312331597 4.245727918 0.893197689 2.498791675 2.515611311 3.602287555 0.871235700 3.224035405 3.611299637 3.620481614 2.550399061 1.642681169 4.453736843 1.047659513 4.107809834 2.683933860 0.782037396 2.718076410 0.989731893 2.103806248 0.750112385 1.231301854 1.802788093 3.021704906 1.972183906 2.195326503 1.844362467 1.668010377
1.319180000 1.972184017 0.774523475 1.784917361 1.623164087 4.209566094 2.656144149 3.192456148 3.294544863 4.933353874 1.046873580 0.961599306 2.119149087 3.290438204 1.072644480 1.002899006 2.009058381 4.756628229 4.574159053 4.477737309 1.818699874 4.388293899 1.147701691 4.533702560 2.814013410 3.162377190 1.924363791 4.735468137 3.113018247 4.470794333 0.857067607 4.413346074 1.963961665 3.609001649 2.041481948 3.273446726 2.948338970 2.785304419 1.947347837 1.253682904 2.279602160
1.302460000 1.836878847 1.396271448 2.338201310 3.567052526 1.883365884 4.040061052 4.309504986 1.444495323 2.690104789 3.185188313 0.994479130 3.344361135 3.850133915 3.899827163 1.582343395 4.752802369 1.976178809 2.884640227 1.341316468 2.201301019 1.568867635 4.309798088 1.756834152 3.014588549 1.252494040 3.639658644 2.019486275 1.788379962 4.014575039 3.452835330 1.754775882 2.744023603 1.254918009 2.333336040 0.872794692 2.502205727 4.614658143 1.983286377 0.767298494 3.444520856 
1.312490000 2.001150345 2.518962916 2.790670350 1.690243506 1.925199295 2.483604418 3.222187529 0.963101132 4.305688574 4.318520401 2.654661028 2.858401365 2.191601801 2.793369066 4.291559777 2.449482196 3.858565822 3.883056257 2.215882422 1.272636657 2.423649439 0.782950045 3.032267340 1.856217472 2.531232780 2.206557879 3.391861400 1.978088143 4.744078412 2.017095831 3.657976148 2.361128485 2.736020753 3.414767869 3.812623625 0.701621843 2.281977354 1.344367553 2.003967157 1.972476107
1.312050000 1.981733971 0.889509726 2.875573503 4.951432009 3.821013455 4.347028003 0.899529754 4.284770860 0.981594384 4.864735865 3.699416092 1.364031472 1.937147338 4.273030211 0.845092821 4.094577803 3.454721051 0.841472123 1.798857815 2.492707977 3.600864753 1.491487060 2.553127082 2.517817082 1.848811718 3.054176056 4.464627178 4.053481552 2.055371397 3.257256299 4.152589652 2.496494011 2.018839544 1.103116954 3.050522869 2.396139719 2.886266609 1.293879810 2.788401218 3.339452355
1.347630000 1.731138270 4.038672104 1.694487313 4.541489369 4.607579458 3.824283959 3.656183246 4.656381035 3.256675769 1.184081933 4.409971697 4.207986253 2.519062582 1.220735305 1.322093495 4.392894498 3.159067262 4.924787136 4.575288962 3.625456735 2.877501093 4.312427709 2.024352053 1.709688766 2.280844774 2.642633260 4.400641815 2.260259581 4.449775804 3.711474972 3.115907885 1.172887989 2.657765131 2.635117471 0.703800630 4.592862139 3.847353257 2.195952888 2.730253811 3.530490781
1.331000000 1.778709519 4.829837868 1.877420943 3.698716414 2.465400781 3.086102671 1.939749653 4.149825917 3.194958707 1.732014670 4.201955186 4.039100804 1.003898707 4.733226352 1.004240211 2.531815978 3.686605595 1.390539328 2.012142902 3.547328915 4.575489589 3.139603762 2.720565675 1.161352330 3.739493625 2.756217393 3.476743783 2.034313852 4.297929184 4.111611117 3.819326279 1.306985098 2.064413216 4.078813894 4.052500532 1.025669649 2.122485606 1.441615133 4.014398695 2.442767180
1.332750000 1.763813506 4.553269831 2.159111708 1.456220212 4.353522390 2.861982541 2.590851244 4.619365856 2.674952819 4.695821909 3.706862401 1.552620876 0.851747210 1.433328305 4.002283335 3.268699801 4.769441093 2.063210240 2.983935563 0.841363293 1.505201861 4.228297215 4.314303761 4.031365385 3.718572108 2.393090181 1.122421895 4.515652388 2.550695483 3.617638347 1.648769128 4.141915038 3.512739150 1.688424202 4.777269503 2.325632911 1.108974212 3.131770354 3.858879048 0.933422119 
1.307150000 1.995995010 4.960412698 3.991966730 2.314803184 1.141916731 1.703455029 1.545004083 1.412587024 1.726013262 2.072200852 3.286899545 1.338629340 3.911301294 1.867671761 3.291245431 2.349707475 1.352232382 0.730641690 1.108894794 3.020578529 3.497863186 2.763223572 3.492127097 4.354651397 4.256069566 3.303621686 2.208213265 1.646833363 4.760228044 1.136729212 4.706658789 1.189509266 2.091031199 2.893638965 4.346467076 2.197730474 3.205390541 4.735929648 1.689708409 1.576815787
1.338400000 1.794252621 1.572904572 0.708349022 0.884389384 3.733349181 4.351236300 1.634735083 4.819167807 3.831089974 3.332746634 3.446130334 2.103110394 4.107116717 1.883348163 4.422423635 3.490894553 2.154571913 2.192945845 1.065807439 2.015247642 3.559062731 4.666872554 2.558111683 1.648821680 0.781943194 4.765951250 2.797852646 1.184130269 4.749633062 3.635452165 4.915736963 4.996826601 2.941532844 3.741180849 4.689446145 2.640863698 3.826125199 2.824836671 1.965791606 2.977524599
1.317680000 2.009126966 1.855100435 2.525914327 2.057707863 2.469702850 1.366835121 1.348763622 3.457913376 0.701101505 1.724752883 2.940643163 2.154223016 3.422338769 4.522907603 3.629057152 1.383189501 3.764624422 3.453891308 1.738394106 3.719666901 1.921215223 1.474659379 1.190622606 3.506648544 2.418968549 3.719299153 2.920959980 4.929893070 2.620878584 0.837796933 4.215120651 1.668911876 2.216572379 2.853572613 1.262764754 4.304282593 4.714625993 3.295477999 2.814584907 3.661347406
1.303370000 2.128340186 1.808682787 3.211059275 4.425257758 1.563460769 1.801353552 1.694568221 2.138102614 1.381314311 2.255575703 0.976310695 2.251274926 2.286671162 2.664517994 2.228721747 4.360908304 3.173208604 1.067437334 4.931769501 2.969722898 3.029155508 4.061511995 1.537066903 1.925845917 1.357015468 2.807165057 0.731001447 2.916234780 2.716821573 3.777515023 1.675305396 3.512135288 4.638945398 0.959296393 4.625247680 2.185114333 2.239289672 3.863018338 2.465935875 4.795734375
1.338520000 1.761962404 3.088477251 1.201598626 4.764412338 3.171928347 1.013092142 1.748734453 3.306090010 1.339319081 4.152752430 4.107550888 4.138815436 3.044524888 4.884358642 3.015488125 4.305121584 1.708007998 2.462760512 4.659024756 4.645130831 0.893048113 2.584753777 2.189947618 4.539616455 3.849439847 3.266127708 2.258918577 4.148893926 2.856688299 1.745742110 2.439691736 1.650893562 3.903666877 2.998565666 1.903325020 1.876803577 1.306448690 2.714439222 4.153119829 1.969344534 
1.305830000 2.050992499 4.701914548 4.330340761 1.486519815 2.086003486 4.278423733 3.827171954 1.544566151 3.429905242 0.711564219 1.017961347 1.890976865 3.354236514 3.091158504 2.728012240 2.636946814 4.523229456 1.480657468 4.073470522 3.591290811 1.391346630 3.545978004 2.513346784 4.594968201 2.204921861 2.697271963 4.905390943 1.183172619 2.023846585 1.682555944 0.861348043 4.872194942 1.097218243 1.142519873 3.839187421 3.453386685 0.726154299 1.378626732 4.609840616 1.423675931
1.343410000 1.869144823 1.995499550 0.874374837 1.652692875 3.159870755 2.487021028 4.200813735 2.893623244 2.644515663 2.187686899 2.651518831 4.470040591 1.464872407 3.695243878 4.244609213 3.874566833 3.397642241 3.221709674 2.766346491 3.170410759 4.372734797 4.605438419 1.864625913 4.931880447 2.215559064 4.820640850 1.744448076 3.429910994 1.633241684 3.605877622 3.320361417 3.759136477 0.843582005 1.711011618 3.702950830 1.986297259 4.402584143 2.956008826 3.483712426 3.153220376
1.332720000 1.775293852 4.746653773 3.930110360 3.642032081 3.797003340 2.807038653 3.091240874 4.272347253 4.478319594 0.928291959 1.912739011 3.972726052 0.951083716 3.929348650 2.606949080 4.587790902 4.545390547 2.608567147 3.826942782 1.159829897 1.295186408 2.334578948 3.132376099 3.848698185 3.664241691 2.978222282 1.631647220 3.981273123 1.842559113 1.570864772 2.688212290 3.718286451 3.201444973 1.188134353 1.866929522 4.974748115 1.652353616 1.221004510 3.689119602 3.530270565
1.331750000 1.794132242 0.812737167 4.847284278 3.659819002 2.358708078 1.394130234 2.743247626 3.404318484 4.019888884 3.213396797 3.388240732 4.535064592 3.178022343 1.249475737 0.923906503 3.325587808 1.065730078 1.104281607 1.716878504 3.261225183 1.534637509 1.349034905 3.270573364 2.912633241 3.844066715 2.584785712 2.592641795 3.937731639 3.520526557 2.699017633 4.502750727 3.490759974 4.990272649 2.356924812 4.287127741 4.738237242 4.874016622 1.516380176 1.846606217 3.165141206
1.281910000 2.131659947 2.651647325 4.157082063 0.842105256 2.869616305 3.231269708 4.766390866 1.512339895 2.689704214 2.202591211 1.543646423 1.193299170 0.984388679 3.442249245 1.780177345 1.926304597 1.886761346 2.276572673 4.519849481 1.243359446 1.397140813 3.264938962 1.723114084 3.105547148 1.255993710 3.249697689 2.481556046 2.256400129 1.502682030 3.142889145 1.387545667 3.399840622 4.838250830 1.887939900 3.249587944 2.107332511 0.875217634 4.309348950 2.495353040 1.385555192 
1.326990000 1.813067436 1.422400176 4.573914586 3.894340366 2.920158949 2.725612640 3.367253535 4.247094234 2.678322315 1.853546253 3.380076497 3.235159418 1.580710293 3.129020361 1.663590953 3.406323352 3.726191056 1.434708577 2.538937850 3.697993246 3.381061980 4.135262556 0.804902197 0.879264603 1.390480533 1.023695190 3.284241791 4.310008046 2.760331287 3.812202786 4.760412737 2.745432474 4.549695604 2.057994147 1.198533973 4.699701766 1.613377569 1.757488942 3.944376154 4.129307167
1.328010000 1.802542198 1.982463832 3.030006732 3.111869757 4.674680273 4.801761683 4.503287756 1.129177402 2.599062175 4.443961734 3.927300568 4.684027724 1.477450087 2.408989750 4.735170987 0.976212076 2.379488548 2.815414134 1.807020202 1.626537459 0.970860375 3.000817019 4.126273263 0.751933655 2.763902826 1.626260738 3.761776309 3.182841323 1.614104229 4.612618055 3.811962680 3.675659923 2.192540468 2.814502006 3.669393305 3.656296631 1.721341626 1.931434951 2.651261335 3.384303950
1.343920000 1.827733294 2.219526464 3.291029377 1.700828703 2.356486368 2.948033768 2.470295725 4.339124072 3.297144282 4.916979631 0.708412883 4.689386163 1.424443313 2.824980886 4.346750524 3.548429805 3.921073155 2.963146977 1.603662122 4.140027788 4.996904144 4.756832905 3.676303752 1.792160892 4.553460825 2.431679313 4.487894565 1.980149791 0.778596810 4.820494734 2.274525684 3.204742112 2.015848262 4.941249192 3.593638122 1.322619268 1.509826205 3.239375267 3.129107593 2.946881888
1.318110000 1.712979621 3.187129742 3.938677038 3.262662863 3.628178397 3.244259854 3.471831541 4.454979921 4.340504523 2.399711017 2.374571232 3.163779760 3.217505986 1.088827085 4.436436835 2.981843446 3.439483261 1.616328035 3.588202710 0.970962286 3.093284871 2.104031841 2.402853835 2.044068903 1.237880130 2.018785342 1.447924517 3.807439677 3.289557278 3.218741030 2.805121347 2.947900969 1.210269579 3.412822545 1.894911579 1.771078621 1.069458845 4.478647021 2.984065350 3.480257988
1.318730000 1.832773026 1.768469024 4.185641436 3.011335794 3.900413133 3.143105584 3.722114612 3.737322581 1.997149301 1.705620542 1.544325581 1.479306422 1.419100299 4.074966694 2.161009512 0.849117124 3.887837481 1.782063989 2.114458407 2.513995553 3.709372595 4.194489680 1.637367113 1.687457869 2.053353275 1.887812967 2.188695038 1.943333300 1.312225412 3.215052860 4.229397019 2.293827027 4.864826513 4.793691124 4.284867338 4.567497221 4.033621405 2.604503933 4.392330547 2.949707229 
1.353570000 1.746571681 3.456945093 2.212303950 3.335303404 4.887630327 4.586884887 4.883993963 1.714048805 4.695909581 4.536157088 2.031438225 4.329606264 2.921091792 4.494951550 4.349864582 2.972172637 4.176322305 2.767046225 2.109077600 2.122210001 4.616435618 4.158312763 4.959289270 3.500106944 2.639498572 1.257840927 4.126739729 3.210592548 2.331836547 1.025611351 3.369636650 1.754111056 1.865459201 2.971034587 1.907005510 3.562484488 3.256089329 4.049468808 2.932986083 1.063315291
1.325070000 1.855567387 1.138522520 1.991587543 2.645820047 4.755363974 2.646911896 2.171688554 1.480324665 3.577667280 4.688574364 1.035148930 1.303299902 3.068968207 0.788532871 2.297610873 3.998520247 4.705074987 2.180411186 3.965436017 2.609354633 2.182454185 3.229339185 4.460739502 3.167462438 2.922533388 4.150750369 0.978092164 3.402442320 4.037118729 2.821590019 1.602880984 0.803962764 4.828736652 2.958419856 4.643403184 2.891165485 2.556740194 3.330808758 1.116033948 1.497579408
1.322740000 1.910129519 1.060267500 4.513532127 0.782185443 2.209175565 4.770631559 1.512445141 4.710136604 3.521481142 1.219920260 4.786115556 1.677967671 4.423990781 3.359396977 4.967755218 2.785526823 1.758789299 2.364053966 4.163719140 4.904271998 4.059843997 2.140161199 3.289577226 3.900590251 1.801535847 4.166086734 2.130924553 0.968358375 3.103563840 2.226693604 0.791786949 2.233568043 2.055449837 1.715332444 0.781492462 2.942230099 1.980754122 1.040375955 3.683696603 3.242866833
1.334000000 1.824920216 3.619233740 2.124345620 2.846038000 1.868006759 3.017173282 1.510365309 2.602516750 1.732459722 3.301815373 3.403780267 3.124673255 2.287954535 3.637227301 2.585580861 4.153231219 1.528088088 4.695260367 3.521483218 2.754972622 2.759522345 4.997876267 4.787295862 3.825840475 3.665970179 1.734604315 1.192132440 3.220909813 1.572665960 3.912016478 0.959143082 3.464909354 2.488593497 1.248812990 3.345195551 2.218083299 2.490550770 3.980536684 3.521244612 2.555710542
1.321090000 1.766148670 3.531914102 4.139403216 0.792323668 1.434589928 3.485407506 4.926758804 2.706954199 4.764985648 3.874907048 0.814956211 1.460510541 2.885324427 4.338873791 3.910860164 4.754352586 2.132451192 4.105908253 3.860829419 3.674436774 1.650275468 3.220588018 2.495136012 1.640163721 3.151657303 4.040559218 4.133822096 2.860383769 1.314556942 4.450110604 4.133597801 1.281162021 1.905662367 1.803412077 2.941374111 1.204941896 2.389456057 1.685431306 0.971414440 2.687418220 
1.302520000 1.946520697 2.573526349 3.301882147 4.857456084 2.372019472 4.749850860 0.773153673 3.906159200 1.225969846 2.478623749 4.332572982 0.920737326 3.800591777 3.344682277 1.681290811 1.426728389 1.893531685 4.435761497 1.884478584 2.750265737 3.512304465 1.871673679 1.285606387 0.863491385 2.387799566 2.964387805 1.583167203 3.744253196 4.160176331 4.235438655 2.302876068 1.534794007 2.008565122 2.287483432 0.840436352 0.769259939 2.095277822 2.469618291 4.349908522 3.186980010
1.303660000 1.750574206 4.343755382 2.963826157 3.569426263 0.826251970 3.000346705 4.011146928 1.335554921 2.293899921 1.531015279 4.010275140 3.108239642 2.819675049 1.692688081 1.613669597 1.595494457 3.895616550 2.517363247 3.683212749 2.008375712 0.781177934 3.257134499 3.001231113 0.837187844 3.661094171 2.316514047 3.676465024 2.906298225 1.808894910 2.331072397 1.287477923 2.441589979 1.742373205 3.629380888 1.828080531 3.667843897 1.714349998 1.809146560 3.706609890 3.506787183
1.338150000 1.833559089 2.542322082 3.893561906 0.710280973 1.175939371 3.122072545 0.765234767 3.620190285 1.816673632 2.544522784 2.362284023 4.605705491 2.022231593 4.341916280 3.103640247 3.578668367 4.075105826 4.152186459 4.182320173 1.648754206 3.362748165 4.630851227 3.150180058 2.528090000 4.462673166 0.953210290 2.643813859 1.233395139 2.406590968 2.379650246 4.876952946 4.860967884 2.149296905 2.970576671 2.512737967 0.958232233 4.524928084 4.000419281 2.022050729 3.815654027
1.322280000 1.909045448 1.431318978 1.871260601 1.328882741 1.895940803 2.995185738 2.153322774 3.017332711 1.130803231 1.456566435 3.792651006 4.958810769 2.937360331 2.232353712 1.935133009 3.873613105 1.660637405 1.855076401 4.203206599 3.634134837 2.470593118 2.705704412 4.058384529 3.493216900 4.452716654 4.506740731 3.943656676 2.980767438 1.612390892 1.394987467 1.177942097 1.184840096 3.882794166 4.850078728 3.996522139 3.154458715 1.012920083 0.705298475 4.271693004 4.545005684
